frame,time_s,terrain_mean,splash_pixels,stem_color_pixels,upper_stem_pixels,stem_top_y
3739,62.316667,16.381,218,390,80,430.0
3740,62.333333,16.38,188,378,56,432.0
3741,62.35,16.381,194,465,56,432.0
3742,62.366667,16.389,208,396,51,436.0
3743,62.383333,16.388,202,453,50,436.0
3744,62.4,16.396,192,421,52,438.0
3745,62.416667,16.403,173,400,42,440.0
3746,62.433333,16.401,184,401,51,444.0
3747,62.45,16.409,170,373,46,446.0
3748,62.466667,16.422,170,406,53,446.0
3749,62.483333,16.423,148,405,42,447.0
3750,62.5,16.416,137,440,38,448.0
3751,62.516667,16.419,147,473,42,448.0
3752,62.533333,16.425,153,508,26,448.0
3753,62.55,16.425,176,570,26,448.0
3754,62.566667,16.426,173,586,24,448.0
3755,62.583333,16.433,170,654,26,448.0
3756,62.6,16.434,179,589,28,446.0
3757,62.616667,16.434,180,431,58,444.0
3758,62.633333,16.439,178,394,39,442.0
3759,62.65,16.443,193,394,48,436.0
3760,62.666667,16.438,204,468,56,432.0
3761,62.683333,16.44,160,574,108,428.0
3762,62.7,16.429,174,612,73,422.0
3763,62.716667,16.424,194,520,76,416.0
3764,62.733333,16.41,186,502,87,411.0
3765,62.75,16.407,220,533,108,406.0
3766,62.766667,16.397,220,630,106,400.0
3767,62.783333,16.384,240,638,114,396.0
3768,62.8,16.388,242,717,115,394.0
3769,62.816667,16.381,207,687,123,388.0
3770,62.833333,16.382,204,774,128,385.0
3771,62.85,16.381,211,738,132,382.0
3772,62.866667,16.374,185,828,143,378.0
3773,62.883333,16.379,200,851,144,374.0
3774,62.9,16.382,221,946,220,371.0
3775,62.916667,16.378,222,968,206,368.0
3776,62.933333,16.382,240,1041,208,364.0
3777,62.95,16.386,260,985,196,362.0
3778,62.966667,16.385,264,1039,162,360.0
3779,62.983333,16.404,322,1000,143,356.0
3780,63.0,16.428,304,1033,141,354.0
3781,63.016667,16.431,325,1044,135,354.0
3782,63.033333,16.441,333,903,134,354.0
3783,63.05,16.414,325,930,135,354.0
3784,63.066667,16.407,311,909,136,354.0
3785,63.083333,16.417,295,867,139,354.0
3786,63.1,16.419,328,967,146,354.0
3787,63.116667,16.419,277,916,167,355.0
3788,63.133333,16.42,275,962,211,356.0
3789,63.15,16.424,266,979,177,358.0
3790,63.166667,16.431,271,966,170,358.0
3791,63.183333,16.428,265,980,170,358.0
3792,63.2,16.436,238,864,160,360.0
3793,63.216667,16.439,279,865,164,360.0
3794,63.233333,16.429,272,847,145,361.0
3795,63.25,16.42,291,841,152,362.0
3796,63.266667,16.411,293,858,169,362.0
3797,63.283333,16.405,269,816,156,362.0
3798,63.3,16.394,262,840,160,362.0
3799,63.316667,16.384,205,841,156,362.0
3800,63.333333,16.387,231,863,156,362.0
3801,63.35,16.372,228,946,158,362.0
3802,63.366667,16.37,238,947,162,362.0
3803,63.383333,16.365,235,914,161,362.0
3804,63.4,16.367,250,992,171,362.0
3805,63.416667,16.365,258,935,172,362.0
3806,63.433333,16.366,280,987,204,362.0
3807,63.45,16.37,294,1014,167,362.0
3808,63.466667,16.374,308,973,163,362.0
3809,63.483333,16.379,339,983,156,360.0
3810,63.5,16.378,301,986,148,360.0
3811,63.516667,16.394,334,994,175,360.0
3812,63.533333,16.398,330,1019,166,360.0
3813,63.55,16.409,346,971,164,360.0
3814,63.566667,16.417,336,1043,197,360.0
3815,63.583333,16.426,317,1011,199,360.0
3816,63.6,16.423,307,1055,197,360.0
3817,63.616667,16.431,309,998,199,359.0
3818,63.633333,16.43,300,901,173,358.0
3819,63.65,16.431,289,904,172,358.0
3820,63.666667,16.439,316,973,167,358.0
3821,63.683333,16.442,263,958,166,358.0
3822,63.7,16.443,293,1068,178,358.0
3823,63.716667,16.454,303,952,167,358.0
3824,63.733333,16.459,315,789,154,358.0
3825,63.75,16.454,314,863,177,358.0
3826,63.766667,16.448,319,858,193,358.0
3827,63.783333,16.441,312,869,218,358.0
3828,63.8,16.445,311,860,199,358.0
3829,63.816667,16.431,316,903,218,358.0
3830,63.833333,16.42,319,911,240,358.0
3831,63.85,16.417,310,884,214,358.0
3832,63.866667,16.401,310,912,240,358.0
3833,63.883333,16.394,305,944,252,358.0
3834,63.9,16.392,324,929,237,358.0
3835,63.916667,16.389,300,981,255,358.0
3836,63.933333,16.375,330,908,178,358.0
3837,63.95,16.376,337,936,195,359.0
3838,63.966667,16.37,317,1080,251,358.0
3839,63.983333,16.373,321,1031,235,358.0
3840,64.0,16.397,328,956,170,358.0
3841,64.016667,16.384,329,1008,199,358.0
3842,64.033333,16.376,319,1009,202,358.0
3843,64.05,16.39,346,987,205,359.0
3844,64.066667,16.385,338,958,207,358.0
3845,64.083333,16.404,334,977,196,358.0
3846,64.1,16.404,335,960,218,358.0
3847,64.116667,16.411,333,946,192,358.0
3848,64.133333,16.414,331,946,205,358.0
3849,64.15,16.419,325,1038,253,358.0
3850,64.166667,16.427,328,894,188,358.0
3851,64.183333,16.427,325,927,221,358.0
3852,64.2,16.427,329,843,178,358.0
3853,64.216667,16.427,366,849,194,359.0
3854,64.233333,16.426,311,935,245,358.0
3855,64.25,16.432,339,875,216,358.0
3856,64.266667,16.44,328,911,208,358.0
3857,64.283333,16.445,328,936,249,358.0
3858,64.3,16.45,361,935,208,358.0
3859,64.316667,16.446,307,928,240,358.0
3860,64.333333,16.448,312,900,221,358.0
3861,64.35,16.439,342,885,203,358.0
3862,64.366667,16.429,257,925,241,364.0
3863,64.383333,16.425,232,834,144,366.0
3864,64.4,16.411,220,847,144,374.0
3865,64.416667,16.401,221,826,138,378.0
3866,64.433333,16.394,232,752,119,386.0
3867,64.45,16.382,237,657,118,394.0
3868,64.466667,16.384,218,625,114,400.0
3869,64.483333,16.378,211,640,101,406.0
3870,64.5,16.377,188,650,114,414.0
3871,64.516667,16.385,209,704,65,418.0
3872,64.533333,16.372,188,788,102,419.0
3873,64.55,16.381,191,728,98,428.0
3874,64.566667,16.381,198,723,84,430.0
3875,64.583333,16.381,197,659,58,432.0
3876,64.6,16.384,194,634,53,434.0
3877,64.616667,16.38,196,615,48,436.0
3878,64.633333,16.404,187,538,44,438.0
3879,64.65,16.401,190,545,40,440.0
3880,64.666667,16.409,185,515,40,440.0
3881,64.683333,16.415,166,521,41,442.0
3882,64.7,16.426,162,509,40,444.0
3883,64.716667,16.423,169,519,41,446.0
3884,64.733333,16.433,164,466,38,448.0
3885,64.75,16.432,180,464,36,448.0
3886,64.766667,16.433,187,491,33,448.0
3887,64.783333,16.446,167,450,36,448.0
3888,64.8,16.44,173,445,35,448.0
3889,64.816667,16.453,171,445,39,448.0
3890,64.833333,16.444,185,456,38,448.0
3891,64.85,16.447,185,443,44,448.0
3892,64.866667,16.448,158,435,40,444.0
3893,64.883333,16.45,169,446,40,440.0
3894,64.9,16.452,180,472,48,436.0
3895,64.916667,16.445,196,581,96,430.0
3896,64.933333,16.431,202,557,82,426.0
3897,64.95,16.414,176,641,72,422.0
3898,64.966667,16.406,189,533,76,416.0
3899,64.983333,16.4,222,534,95,410.0
3900,65.0,16.415,187,650,120,408.0
3901,65.016667,16.384,203,603,108,400.0
3902,65.033333,16.377,253,687,109,396.0
3903,65.05,16.38,263,634,114,392.0
3904,65.066667,16.376,229,741,119,388.0
3905,65.083333,16.377,217,835,141,385.0
3906,65.1,16.382,220,786,131,382.0
3907,65.116667,16.38,198,892,141,377.0
3908,65.133333,16.383,207,1029,174,374.0
3909,65.15,16.393,215,1077,206,372.0
3910,65.166667,16.393,237,1043,212,366.0
3911,65.183333,16.393,209,927,127,364.0
3912,65.2,16.386,234,994,185,362.0
3913,65.216667,16.406,244,985,140,358.0
3914,65.233333,16.409,244,968,135,356.0
3915,65.25,16.418,260,982,141,354.0
3916,65.266667,16.421,301,972,135,354.0
3917,65.283333,16.426,333,947,140,354.0
3918,65.3,16.429,321,955,138,354.0
3919,65.316667,16.431,339,959,135,354.0
3920,65.333333,16.433,337,944,137,354.0
3921,65.35,16.441,346,944,142,354.0
3922,65.366667,16.445,303,1063,216,356.0
3923,65.383333,16.453,305,1057,228,356.0
3924,65.4,16.454,294,992,168,358.0
3925,65.416667,16.452,262,959,174,358.0
3926,65.433333,16.454,268,962,166,358.0
3927,65.45,16.445,298,862,159,360.0
3928,65.466667,16.436,264,874,160,360.0
3929,65.483333,16.428,282,856,147,360.0
3930,65.5,16.418,305,835,169,362.0
3931,65.516667,16.41,316,822,152,362.0
3932,65.533333,16.402,300,791,152,362.0
3933,65.55,16.397,303,798,154,362.0
3934,65.566667,16.38,239,939,157,362.0
3935,65.583333,16.386,278,964,157,362.0
3936,65.6,16.374,266,991,157,362.0
3937,65.616667,16.377,291,975,157,362.0
3938,65.633333,16.373,272,979,166,362.0
3939,65.65,16.373,295,1004,173,362.0
3940,65.666667,16.376,310,1030,193,362.0
3941,65.683333,16.377,301,964,201,362.0
3942,65.7,16.375,298,967,196,362.0
3943,65.716667,16.383,318,959,150,360.0
3944,65.733333,16.385,315,958,146,361.0
3945,65.75,16.389,313,982,163,360.0
3946,65.766667,16.409,309,966,163,360.0
3947,65.783333,16.405,302,915,175,360.0
3948,65.8,16.408,300,897,165,360.0
3949,65.816667,16.417,303,982,207,360.0
3950,65.833333,16.415,305,975,216,360.0
3951,65.85,16.423,335,965,197,360.0
3952,65.866667,16.421,315,910,175,360.0
3953,65.883333,16.429,305,930,172,358.0
3954,65.9,16.433,292,934,170,358.0
3955,65.916667,16.43,307,956,167,358.0
3956,65.933333,16.444,310,966,168,358.0
3957,65.95,16.446,298,972,195,358.0
3958,65.966667,16.453,314,891,172,358.0
3959,65.983333,16.45,292,880,214,358.0
3960,66.0,16.47,301,893,207,359.0
3961,66.016667,16.447,337,888,229,359.0
3962,66.033333,16.444,328,863,234,359.0
3963,66.05,16.428,319,845,216,359.0
3964,66.066667,16.422,323,941,260,358.0
3965,66.083333,16.413,323,891,196,359.0
3966,66.1,16.402,311,953,233,359.0
3967,66.116667,16.395,326,1007,258,358.0
3968,66.133333,16.393,311,917,244,358.0
3969,66.15,16.39,318,954,246,358.0
3970,66.166667,16.393,324,922,239,358.0
3971,66.183333,16.386,330,973,213,359.0
3972,66.2,16.385,327,1107,266,359.0
3973,66.216667,16.391,293,1046,230,358.0
3974,66.233333,16.385,330,939,181,358.0
3975,66.25,16.385,333,1008,233,358.0
3976,66.266667,16.391,343,1032,212,358.0
3977,66.283333,16.39,301,1095,239,358.0
3978,66.3,16.408,339,1062,209,358.0
3979,66.316667,16.408,331,1062,217,358.0
3980,66.333333,16.41,340,1054,243,358.0
3981,66.35,16.426,340,915,172,358.0
3982,66.366667,16.422,338,990,233,358.0
3983,66.383333,16.423,353,952,244,358.0
3984,66.4,16.429,357,938,239,358.0
3985,66.416667,16.438,337,928,246,358.0
3986,66.433333,16.432,362,902,233,358.0
3987,66.45,16.436,368,916,222,359.0
3988,66.466667,16.44,356,984,259,359.0
3989,66.483333,16.448,353,977,244,358.0
3990,66.5,16.448,356,878,200,358.0
3991,66.516667,16.458,341,931,238,358.0
3992,66.533333,16.454,320,892,222,359.0
3993,66.55,16.456,313,897,253,359.0
3994,66.566667,16.445,323,931,237,358.0
3995,66.583333,16.441,320,876,222,358.0
3996,66.6,16.428,332,925,255,358.0
3997,66.616667,16.422,313,841,191,358.0
3998,66.633333,16.409,304,866,247,358.0
3999,66.65,16.402,309,952,267,358.0
4000,66.666667,16.397,318,928,233,358.0
4001,66.683333,16.393,290,971,248,358.0
4002,66.7,16.388,322,951,209,358.0
4003,66.716667,16.385,332,954,217,360.0
4004,66.733333,16.387,313,1004,265,358.0
4005,66.75,16.381,330,979,257,358.0
4006,66.766667,16.383,338,971,216,358.0
4007,66.783333,16.376,355,1033,253,358.0
4008,66.8,16.38,323,954,221,359.0
4009,66.816667,16.382,346,1035,254,359.0
4010,66.833333,16.386,348,1027,245,358.0
4011,66.85,16.396,337,1038,232,358.0
4012,66.866667,16.398,327,1047,250,358.0
4013,66.883333,16.401,338,1003,234,358.0
4014,66.9,16.411,307,989,245,359.0
4015,66.916667,16.408,305,1015,259,359.0
4016,66.933333,16.411,291,930,232,358.0
4017,66.95,16.419,290,888,228,358.0
4018,66.966667,16.422,330,790,169,358.0
4019,66.983333,16.417,318,867,208,360.0
4020,67.0,16.443,203,996,227,362.0
4021,67.016667,16.434,173,770,53,381.0
4022,67.033333,16.453,172,599,83,412.0
4023,67.05,16.436,5649,399,48,442.0
4024,67.066667,16.432,5573,525,0,462.0
4025,67.083333,16.444,5527,58,0,503.0
4026,67.1,16.434,5897,69,0,524.0
4027,67.116667,16.424,5645,93,0,550.0
4028,67.133333,16.429,5861,156,0,516.0
4029,67.15,16.421,6429,176,0,541.0
4030,67.166667,16.408,6184,295,0,514.0
4031,67.183333,16.395,6492,337,0,536.0
4032,67.2,16.388,6075,328,0,535.0
4033,67.216667,16.379,6021,332,0,544.0
4034,67.233333,16.371,5644,437,0,532.0
4035,67.25,16.373,4927,490,0,534.0
4036,67.266667,16.365,4843,539,0,556.0
4037,67.283333,16.369,4456,589,0,553.0
4038,67.3,16.373,3910,331,0,521.0
4039,67.316667,16.378,3329,57,0,526.0
4040,67.333333,16.379,3026,87,0,516.0
4041,67.35,16.369,2924,114,0,516.0
4042,67.366667,16.385,2611,132,0,517.0
4043,67.383333,16.387,2375,117,0,508.0
4044,67.4,16.28,1847,417,0,510.0
4045,67.416667,15.516,1346,256,0,566.0
4046,67.433333,15.22,1001,232,0,578.0
4047,67.45,19.511,639,94,0,642.0
4048,67.466667,27.95,8,21,20,280.0
4049,67.483333,31.048,19,84,84,297.0
4050,67.5,34.036,15,0,0,-1
4051,67.516667,33.716,261,804,804,280.0
4052,67.533333,33.9,698,1011,1011,280.0
4053,67.55,33.13,1050,3209,3209,280.0
4054,67.566667,33.511,1473,6299,6299,280.0
4055,67.583333,35.326,1742,7580,7058,280.0
4056,67.6,36.108,1854,9359,8287,280.0
4057,67.616667,36.122,1875,11047,9798,280.0
4058,67.633333,34.004,1941,15000,12441,280.0
4059,67.65,32.654,1984,17506,13896,280.0
4060,67.666667,30.048,2078,20093,15203,280.0
4061,67.683333,26.869,1895,24391,19035,280.0
4062,67.7,26.427,1762,24438,18739,280.0
4063,67.716667,26.478,1515,24490,18823,280.0
4064,67.733333,26.488,1495,24431,18767,280.0
4065,67.75,26.529,1379,24597,18885,280.0
4066,67.766667,26.546,1373,24580,18892,280.0
4067,67.783333,26.532,1304,24600,18912,280.0
4068,67.8,26.531,1313,24538,18843,280.0
4069,67.816667,26.54,1315,24564,18880,280.0
4070,67.833333,26.543,1300,24544,18870,280.0
4071,67.85,26.476,1226,24446,18784,280.0
4072,67.866667,26.447,1191,24404,18732,280.0
4073,67.883333,26.444,1197,24339,18671,280.0
4074,67.9,26.485,1195,24354,18675,280.0
4075,67.916667,26.477,1197,24351,18682,280.0
4076,67.933333,26.488,1210,24344,18641,280.0
4077,67.95,26.486,1205,24299,18620,280.0
4078,67.966667,26.504,1173,24305,18550,280.0
4079,67.983333,26.441,1160,24252,18545,280.0
4080,68.0,26.388,1313,24282,18399,280.0
4081,68.016667,26.388,1330,24372,18656,280.0
4082,68.033333,26.402,1318,24397,18669,280.0
4083,68.05,26.379,1314,24371,18625,280.0
4084,68.066667,26.363,1314,24353,18640,280.0
4085,68.083333,26.338,1266,24273,18615,280.0
4086,68.1,26.312,1248,24398,18678,280.0
4087,68.116667,26.313,1250,24362,18623,280.0
4088,68.133333,26.321,1201,24634,18769,280.0
4089,68.15,26.286,1166,24208,18478,280.0
4090,68.166667,26.293,1258,24266,18502,280.0
4091,68.183333,26.272,1180,24302,18583,280.0
4092,68.2,26.269,1241,24201,18510,280.0
4093,68.216667,26.277,1179,24100,18435,280.0
4094,68.233333,26.257,1181,24197,18461,280.0
4095,68.25,26.255,1174,24152,18433,280.0
4096,68.266667,26.24,1231,24147,18417,280.0
4097,68.283333,26.253,1158,24212,18406,280.0
4098,68.3,26.25,1228,24064,18300,280.0
4099,68.316667,26.255,1162,24076,18407,280.0
4100,68.333333,26.255,1220,24268,18491,280.0
4101,68.35,26.25,1245,24347,18509,280.0
4102,68.366667,26.257,1173,24434,18600,280.0
4103,68.383333,26.256,1242,24478,18631,280.0
4104,68.4,26.253,1233,24466,18524,280.0
4105,68.416667,26.247,1224,24377,18450,280.0
4106,68.433333,26.233,1237,24353,18420,280.0
4107,68.45,26.242,1242,24421,18545,280.0
4108,68.466667,26.237,1245,24319,18377,280.0
4109,68.483333,26.19,1239,24372,18435,280.0
4110,68.5,26.156,1194,24423,18504,280.0
4111,68.516667,26.154,1224,24341,18465,280.0
4112,68.533333,26.16,1213,24321,18432,280.0
4113,68.55,26.175,1221,24247,18382,280.0
4114,68.566667,26.327,1202,24405,18464,280.0
4115,68.583333,26.4,1253,24262,18405,280.0
4116,68.6,26.422,1226,24406,18517,280.0
4117,68.616667,26.347,1231,24398,18511,280.0
4118,68.633333,26.248,1228,24303,18473,280.0
4119,68.65,26.248,1272,24387,18537,280.0
4120,68.666667,26.247,1238,24347,18489,280.0
4121,68.683333,26.247,1214,24441,18503,280.0
4122,68.7,26.247,1242,24307,18433,280.0
4123,68.716667,26.244,1225,24422,18482,280.0
4124,68.733333,26.245,1226,24402,18519,280.0
4125,68.75,26.243,1223,24429,18491,280.0
4126,68.766667,26.246,1199,24493,18611,280.0
4127,68.783333,26.253,1209,24458,18553,280.0
4128,68.8,26.256,1183,24507,18593,280.0
4129,68.816667,26.249,1209,24439,18510,280.0
4130,68.833333,26.248,1179,24335,18453,280.0
4131,68.85,26.255,1227,24348,18444,280.0
4132,68.866667,26.248,1214,24445,18532,280.0
4133,68.883333,26.257,1229,24422,18454,280.0
4134,68.9,26.257,1245,24646,18650,280.0
4135,68.916667,26.234,1218,24659,18643,280.0
4136,68.933333,26.212,1201,24511,18495,280.0
4137,68.95,26.21,1205,24506,18497,280.0
4138,68.966667,26.212,1195,24512,18503,280.0
4139,68.983333,26.215,1199,24446,18445,280.0
4140,69.0,26.195,1115,24694,18660,280.0
4141,69.016667,26.2,1119,24657,18655,280.0
4142,69.033333,26.199,1116,24653,18652,280.0
